113	8888888888882	2000-01-01 00:00:00	16.02	2.55	5.07	4.93	0.00	2018-07-26 10:41:00	2018-07-26 10:41:00	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:41:00.071
114	8888888888882	2000-01-01 00:00:00	16.02	2.50	5.00	4.85	0.00	2018-07-26 10:41:42	2018-07-26 10:41:42	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:42:00.064
115	8888888888883	2000-01-01 00:00:00	0.22	0.04	0.08	-0.08	0.00	2018-07-26 10:43:06	2018-07-26 10:43:06	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:43:00.072
116	8888888888883	2000-01-01 00:00:00	-0.04	0.00	0.00	0.06	0.00	2018-07-26 10:44:00	2018-07-26 10:44:00	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:44:00.073
117	8888888888883	2000-01-01 00:00:00	0.00	0.00	0.00	0.01	0.00	2018-07-26 10:44:50	2018-07-26 10:44:50	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:45:00.08
118	8888888888883	2000-01-01 00:00:00	-0.02	0.01	0.01	0.50	0.00	2018-07-26 11:38:21	2018-07-26 11:38:21	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 11:38:00.054
119	8888888888883	2000-01-01 00:00:00	-0.02	0.00	0.00	0.12	0.00	2018-07-26 11:39:21	2018-07-26 11:39:21	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 11:39:00.081
120	8888888888883	2000-01-01 00:00:00	-0.02	0.00	0.00	0.11	0.00	2018-07-26 11:40:15	2018-07-26 11:40:15	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 11:40:00.083
121	8888888888883	2000-01-01 00:00:00	0.22	-0.01	-0.01	1.10	0.00	2018-08-01 07:36:01	2018-08-01 07:36:01	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-31 07:36:00.061
122	8888888888883	2000-01-01 00:00:00	0.08	0.01	0.01	0.05	0.00	2018-08-01 07:36:50	2018-08-01 07:36:50	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-31 07:37:00.074
123	8888888888883	2000-01-01 00:00:00	0.10	0.01	0.01	-0.26	0.00	2018-08-01 07:37:35	2018-08-01 07:37:35	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-31 07:38:00.055
124	8888888888883	2000-01-01 00:00:00	0.04	0.01	0.01	-0.40	0.00	2018-08-01 07:38:37	2018-08-01 07:38:37	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-31 07:39:00.06
125	8888888888882	2000-01-01 00:00:00	-0.06	0.01	0.01	-0.40	0.00	2018-08-01 07:39:27	2018-08-01 07:39:27	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-31 07:39:00.071
126	8888888888882	2000-01-01 00:00:00	-0.04	0.01	0.01	0.05	0.00	2018-08-01 07:40:07	2018-08-01 07:40:07	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-31 07:40:00.066
