9918765255119	2018-07-31 10:19:59	\N	11.70	13.10	\N	\N	\N	2018-07-31 10:19:59	-----	1	\N	2018-07-30 10:27:00.078
9918765252118	2018-07-31 09:12:56	\N	15.00	16.10	\N	\N	\N	2018-07-31 09:12:56	-----	1	\N	2018-07-30 09:22:00.092
9918765257113	2018-07-31 10:20:28	\N	10.70	11.60	\N	\N	\N	2018-07-31 10:20:28	-----	1	\N	2018-07-30 10:27:00.082
9918765254112	2018-07-31 10:23:00	\N	9.80	10.80	\N	\N	\N	2018-07-31 10:23:00	-----	1	\N	2018-07-30 10:31:00.086
9918765253115	2018-07-31 10:24:01	\N	13.60	14.80	\N	\N	\N	2018-07-31 10:24:01	-----	1	\N	2018-07-30 10:32:00.091
9918702215114	2018-07-31 10:29:54	\N	12.70	13.80	\N	\N	\N	2018-07-31 10:29:54	-----	1	\N	2018-07-30 10:38:00.09
9918765238112	2018-07-31 10:21:08	\N	7.60	9.30	\N	\N	\N	2018-07-31 10:21:08	-----	1	\N	2018-07-30 10:29:00.096
9918702235112	2018-07-31 10:52:35	\N	12.80	13.90	\N	\N	\N	2018-07-31 10:52:35	-----	1	\N	2018-07-30 11:02:00.09
9918765231113	2018-07-31 10:25:01	\N	8.70	9.70	\N	\N	\N	2018-07-31 10:25:01	-----	1	\N	2018-07-30 10:33:00.094
9918765232110	2018-07-31 10:27:57	\N	9.60	10.60	\N	\N	\N	2018-07-31 10:27:57	-----	1	\N	2018-07-30 10:36:00.091
9918702218115	2018-07-31 10:54:59	\N	13.70	14.60	\N	\N	\N	2018-07-31 10:54:59	-----	1	\N	2018-07-30 11:03:00.087
9918765246117	2018-07-31 10:28:55	\N	12.50	13.30	\N	\N	\N	2018-07-31 10:28:55	-----	1	\N	2018-07-30 10:37:00.091
9918702225113	2018-07-31 10:30:54	\N	12.10	13.30	\N	\N	\N	2018-07-31 10:30:54	-----	1	\N	2018-07-30 10:40:00.08
